,Task,Start,Finish,Status,Amount
970,Off,2018-03-04 18:36:18.000,2018-03-04 18:37:39.000,Off,0.0
971,REF007,2018-03-04 18:36:18.000,2018-03-04 18:37:39.000,PR000,2.0
972,Off,2018-03-04 18:37:39.000,2018-03-04 18:47:45.000,Off,0.0
973,REF007,2018-03-04 18:37:39.000,2018-03-04 18:47:45.000,PN021,0.0
974,Off,2018-03-04 18:47:45.000,2018-03-04 18:49:17.000,Off,0.0
975,REF007,2018-03-04 18:47:45.000,2018-03-04 18:49:17.000,PR000,2.0
976,Off,2018-03-04 18:49:17.000,2018-03-04 18:50:04.000,Off,0.0
977,REF007,2018-03-04 18:49:17.000,2018-03-04 18:50:04.000,FT001,0.0
978,Off,2018-03-04 18:50:04.000,2018-03-04 18:55:18.000,Off,0.0
979,REF007,2018-03-04 18:50:04.000,2018-03-04 18:55:18.000,PR000,13.0
980,Off,2018-03-04 18:55:18.000,2018-03-04 19:09:32.000,Off,0.0
981,REF007,2018-03-04 18:55:18.000,2018-03-04 19:09:32.000,PN021,0.0
982,Off,2018-03-04 19:09:32.000,2018-03-04 19:25:27.000,Off,0.0
983,REF007,2018-03-04 19:09:32.000,2018-03-04 19:25:27.000,PR000,40.0
984,Off,2018-03-04 19:25:27.000,2018-03-04 20:15:05.000,Off,0.0
985,REF007,2018-03-04 19:25:27.000,2018-03-04 20:15:05.000,PN021,0.0
986,REF015,2018-03-04 20:15:05.000,2018-03-04 20:53:57.000,PP007,0.0
987,REF007,2018-03-04 20:15:05.000,2018-03-04 20:53:57.000,PP007,0.0
988,REF015,2018-03-04 20:53:57.000,2018-03-04 21:00:00.000,PP007,0.0
989,REF007,2018-03-04 20:53:57.000,2018-03-04 21:00:00.000,PP007,0.0
990,REF015,2018-03-04 21:00:00.000,2018-03-04 21:00:45.000,PP007,0.0
991,REF007,2018-03-04 21:00:00.000,2018-03-04 21:00:45.000,PP007,0.0
992,REF015,2018-03-04 21:00:45.000,2018-03-04 21:00:50.000,PP007,0.0
993,REF007,2018-03-04 21:00:45.000,2018-03-04 21:00:50.000,PP007,0.0
994,REF015,2018-03-04 21:00:50.000,2018-03-04 21:00:55.000,PP007,0.0
995,REF007,2018-03-04 21:00:50.000,2018-03-04 21:00:55.000,PP007,0.0
996,REF015,2018-03-04 21:00:55.000,2018-03-04 22:02:32.000,PP007,0.0
997,REF007,2018-03-04 21:00:55.000,2018-03-04 22:02:32.000,PP007,0.0
998,REF015,2018-03-04 22:02:32.000,2018-03-04 22:03:29.000,PP007,1.0
999,REF007,2018-03-04 22:02:32.000,2018-03-04 22:03:29.000,PP007,1.0
1000,REF015,2018-03-04 22:03:29.000,2018-03-04 22:03:41.000,PP007,0.0
1001,REF007,2018-03-04 22:03:29.000,2018-03-04 22:03:41.000,PP007,0.0
1002,REF015,2018-03-04 22:03:41.000,2018-03-04 22:04:40.000,PP007,1.0
1003,REF007,2018-03-04 22:03:41.000,2018-03-04 22:04:40.000,PP007,1.0
1007,REF015,2018-03-04 22:04:40.000,2018-03-04 22:09:17.000,PP007,0.0
1005,REF007,2018-03-04 22:04:40.000,2018-03-04 22:09:17.000,PP007,0.0
1007,REF015,2018-03-04 22:09:17.000,2018-03-04 22:10:27.000,PP007,1.0
1007,REF007,2018-03-04 22:09:17.000,2018-03-04 22:10:27.000,PP007,1.0
1007,REF015,2018-03-04 22:10:27.000,2018-03-04 22:13:56.000,PP007,0.0
1009,REF007,2018-03-04 22:10:27.000,2018-03-04 22:13:56.000,PP007,0.0
1010,REF015,2018-03-04 22:13:56.000,2018-03-04 22:17:59.000,PP007,10.0
1015,REF007,2018-03-04 22:13:56.000,2018-03-04 22:17:59.000,PP007,10.0
1012,REF015,2018-03-04 22:17:59.000,2018-03-04 22:19:29.000,PP007,0.0
1013,REF007,2018-03-04 22:17:59.000,2018-03-04 22:19:29.000,PP007,0.0
1015,REF015,2018-03-04 22:19:29.000,2018-03-04 22:21:52.000,PR000,4.0
1015,REF007,2018-03-04 22:19:29.000,2018-03-04 22:21:52.000,PR000,4.0
1016,REF015,2018-03-04 22:21:52.000,2018-03-04 22:24:58.000,PN020,0.0
1017,REF007,2018-03-04 22:21:52.000,2018-03-04 22:24:58.000,PN020,0.0
1018,REF015,2018-03-04 22:24:58.000,2018-03-04 22:29:14.000,PR000,11.0
1019,REF007,2018-03-04 22:24:58.000,2018-03-04 22:29:14.000,PR000,11.0
1020,REF015,2018-03-04 22:29:14.000,2018-03-04 22:35:15.000,PN020,0.0
1021,REF007,2018-03-04 22:29:14.000,2018-03-04 22:35:15.000,PN020,0.0
1022,REF015,2018-03-04 22:35:15.000,2018-03-04 22:37:34.000,PR000,5.0
1023,REF007,2018-03-04 22:35:15.000,2018-03-04 22:37:34.000,PR000,5.0
1024,REF015,2018-03-04 22:37:34.000,2018-03-04 22:42:35.000,PN020,0.0
1025,REF007,2018-03-04 22:37:34.000,2018-03-04 22:42:35.000,PN020,0.0
1026,REF015,2018-03-04 22:42:35.000,2018-03-04 22:43:44.000,PR000,1.0
1027,REF007,2018-03-04 22:42:35.000,2018-03-04 22:43:44.000,PR000,1.0
1028,REF015,2018-03-04 22:43:44.000,2018-03-04 22:46:03.000,PN020,0.0
1029,REF007,2018-03-04 22:43:44.000,2018-03-04 22:46:03.000,PN020,0.0
1030,REF015,2018-03-04 22:46:03.000,2018-03-04 23:10:00.000,PR000,71.0
1031,REF007,2018-03-04 22:46:03.000,2018-03-04 23:10:00.000,PR000,71.0
1032,REF015,2018-03-04 23:10:00.000,2018-03-04 23:17:42.000,PN020,0.0
1033,REF007,2018-03-04 23:10:00.000,2018-03-04 23:17:42.000,PN020,0.0
1034,REF015,2018-03-04 23:17:42.000,2018-03-04 23:23:53.000,PR000,17.0
1035,REF007,2018-03-04 23:17:42.000,2018-03-04 23:23:53.000,PR000,17.0
1036,REF015,2018-03-04 23:23:53.000,2018-03-04 23:30:00.000,PN020,0.0
1037,REF007,2018-03-04 23:23:53.000,2018-03-04 23:30:00.000,PN020,0.0
1038,REF015,2018-03-04 23:30:00.000,2018-03-05 00:27:59.000,PR000,180.0
1039,REF007,2018-03-04 23:30:00.000,2018-03-05 00:27:59.000,PR000,180.0
1040,REF015,2018-03-05 00:27:59.000,2018-03-05 00:30:45.000,PN020,0.0
1041,REF007,2018-03-05 00:27:59.000,2018-03-05 00:30:45.000,PN020,0.0
1042,REF015,2018-03-05 00:30:45.000,2018-03-05 01:54:33.000,PR000,247.0
1043,REF007,2018-03-05 00:30:45.000,2018-03-05 01:54:33.000,PR000,247.0
1044,REF015,2018-03-05 01:54:33.000,2018-03-05 01:56:06.000,FT001,0.0
1045,REF007,2018-03-05 01:54:33.000,2018-03-05 01:56:06.000,FT001,0.0
1046,REF015,2018-03-05 01:56:06.000,2018-03-05 02:39:42.000,PR000,129.0
1047,REF007,2018-03-05 01:56:06.000,2018-03-05 02:39:42.000,PR000,129.0
1048,REF015,2018-03-05 02:39:42.000,2018-03-05 02:40:40.000,FT001,0.0
1049,REF007,2018-03-05 02:39:42.000,2018-03-05 02:40:40.000,FT001,0.0
1050,REF015,2018-03-05 02:40:40.000,2018-03-05 04:29:52.000,PR000,342.0
1051,REF007,2018-03-05 02:40:40.000,2018-03-05 04:29:52.000,PR000,342.0
1052,REF015,2018-03-05 04:29:52.000,2018-03-05 04:43:34.000,PP007,0.0
1053,REF007,2018-03-05 04:29:52.000,2018-03-05 04:43:34.000,PP007,0.0
1054,REF015,2018-03-05 04:43:34.000,2018-03-05 04:45:42.000,PR000,6.0
1055,REF007,2018-03-05 04:43:34.000,2018-03-05 04:45:42.000,PR000,6.0
1056,REF015,2018-03-05 04:45:42.000,2018-03-05 04:55:23.000,PR000,31.0
1057,REF007,2018-03-05 04:45:42.000,2018-03-05 04:55:23.000,PR000,31.0
1058,REF015,2018-03-05 04:55:23.000,2018-03-05 05:00:00.000,PR000,15.0
1059,REF007,2018-03-05 04:55:23.000,2018-03-05 05:00:00.000,PR000,15.0
1060,REF015,2018-03-05 05:00:00.000,2018-03-05 05:15:41.000,PR000,49.0
1061,REF007,2018-03-05 05:00:00.000,2018-03-05 05:15:41.000,PR000,49.0
1062,REF015,2018-03-05 05:15:41.000,2018-03-05 08:55:49.000,PR000,703.0
1063,REF007,2018-03-05 05:15:41.000,2018-03-05 08:55:49.000,PR000,703.0
1064,REF015,2018-03-05 08:55:49.000,2018-03-05 08:58:20.000,PN020,0.0
1065,REF007,2018-03-05 08:55:49.000,2018-03-05 08:58:20.000,PN020,0.0
1066,REF015,2018-03-05 08:58:20.000,2018-03-05 09:15:27.000,PR000,52.0
1067,REF007,2018-03-05 08:58:20.000,2018-03-05 09:15:27.000,PR000,52.0
1068,REF015,2018-03-05 09:15:27.000,2018-03-05 09:16:50.000,PN020,0.0
1069,REF007,2018-03-05 09:15:27.000,2018-03-05 09:16:50.000,PN020,0.0
1070,REF015,2018-03-05 09:16:50.000,2018-03-05 09:22:19.000,PR000,15.0
1071,REF007,2018-03-05 09:16:50.000,2018-03-05 09:22:19.000,PR000,15.0
1072,REF015,2018-03-05 09:22:19.000,2018-03-05 09:25:03.000,PN020,0.0
1073,REF007,2018-03-05 09:22:19.000,2018-03-05 09:25:03.000,PN020,0.0
1074,REF015,2018-03-05 09:25:03.000,2018-03-05 09:31:58.000,PR000,18.0
1075,REF007,2018-03-05 09:25:03.000,2018-03-05 09:31:58.000,PR000,18.0
1076,Warmup,2018-03-05 09:31:58.000,2018-03-05 10:20:23.000,Warmup,0.0
1077,Idle,2018-03-05 09:31:58.000,2018-03-05 10:20:23.000,Idle,0.0
1078,Warmup,2018-03-05 10:20:23.000,2018-03-05 11:01:20.000,Warmup,0.0
1079,Idle,2018-03-05 10:20:23.000,2018-03-05 11:01:20.000,Idle,0.0
1080,Warmup,2018-03-05 11:01:20.000,2018-03-05 11:02:19.000,Warmup,0.0
1081,Idle,2018-03-05 11:01:20.000,2018-03-05 11:02:19.000,Idle,0.0
1082,Warmup,2018-03-05 11:02:19.000,2018-03-05 11:12:17.000,Warmup,0.0
1083,Idle,2018-03-05 11:02:19.000,2018-03-05 11:12:17.000,Idle,0.0
1084,Warmup,2018-03-05 11:12:17.000,2018-03-05 11:13:16.000,Warmup,0.0
1085,Idle,2018-03-05 11:12:17.000,2018-03-05 11:13:16.000,Idle,0.0
1086,Warmup,2018-03-05 11:13:16.000,2018-03-05 11:19:32.000,Warmup,0.0
1087,Idle,2018-03-05 11:13:16.000,2018-03-05 11:19:32.000,Idle,0.0
1088,Warmup,2018-03-05 11:19:32.000,2018-03-05 11:20:31.000,Warmup,0.0
1089,Idle,2018-03-05 11:19:32.000,2018-03-05 11:20:31.000,Idle,0.0
1090,Warmup,2018-03-05 11:20:31.000,2018-03-05 11:21:41.000,Warmup,0.0
1091,Idle,2018-03-05 11:20:31.000,2018-03-05 11:21:41.000,Idle,0.0
1092,Warmup,2018-03-05 11:21:41.000,2018-03-05 11:22:42.000,Warmup,0.0
1093,Idle,2018-03-05 11:21:41.000,2018-03-05 11:22:42.000,Idle,0.0
1094,Warmup,2018-03-05 11:22:42.000,2018-03-05 11:23:17.000,Warmup,0.0
1095,Idle,2018-03-05 11:22:42.000,2018-03-05 11:23:17.000,Idle,0.0
1096,Warmup,2018-03-05 11:23:17.000,2018-03-05 11:24:17.000,Warmup,0.0
1097,Idle,2018-03-05 11:23:17.000,2018-03-05 11:24:17.000,Idle,0.0
1098,Warmup,2018-03-05 11:24:17.000,2018-03-05 11:25:15.000,Warmup,0.0
1099,Idle,2018-03-05 11:24:17.000,2018-03-05 11:25:15.000,Idle,0.0
1100,Warmup,2018-03-05 11:25:15.000,2018-03-05 11:27:01.000,Warmup,0.0
1101,Idle,2018-03-05 11:25:15.000,2018-03-05 11:27:01.000,Idle,0.0
1102,Warmup,2018-03-05 11:27:01.000,2018-03-05 12:02:10.000,Warmup,0.0
1103,Idle,2018-03-05 11:27:01.000,2018-03-05 12:02:10.000,Idle,0.0
1104,Warmup,2018-03-05 12:02:10.000,2018-03-05 12:03:09.000,Warmup,0.0
1105,Idle,2018-03-05 12:02:10.000,2018-03-05 12:03:09.000,Idle,0.0
1106,Warmup,2018-03-05 12:03:09.000,2018-03-05 12:18:35.000,Warmup,0.0
1107,Idle,2018-03-05 12:03:09.000,2018-03-05 12:18:35.000,Idle,0.0
1108,Warmup,2018-03-05 12:18:35.000,2018-03-05 12:19:34.000,Warmup,0.0
1109,Idle,2018-03-05 12:18:35.000,2018-03-05 12:19:34.000,Idle,0.0
1110,Warmup,2018-03-05 12:19:34.000,2018-03-05 12:25:50.000,Warmup,0.0
1111,Idle,2018-03-05 12:19:34.000,2018-03-05 12:25:50.000,Idle,0.0
1112,Warmup,2018-03-05 12:25:50.000,2018-03-05 12:26:48.000,Warmup,0.0
1113,Idle,2018-03-05 12:25:50.000,2018-03-05 12:26:48.000,Idle,0.0
1114,Warmup,2018-03-05 12:26:48.000,2018-03-05 12:43:04.000,Warmup,0.0
1115,Idle,2018-03-05 12:26:48.000,2018-03-05 12:43:04.000,Idle,0.0
1116,Warmup,2018-03-05 12:43:04.000,2018-03-05 12:44:14.000,Warmup,0.0
1117,Idle,2018-03-05 12:43:04.000,2018-03-05 12:44:14.000,Idle,0.0
1118,Warmup,2018-03-05 12:44:14.000,2018-03-05 12:49:43.000,Warmup,0.0
1119,Idle,2018-03-05 12:44:14.000,2018-03-05 12:49:43.000,Idle,0.0
1120,Warmup,2018-03-05 12:49:43.000,2018-03-05 12:50:46.000,Warmup,0.0
1121,Idle,2018-03-05 12:49:43.000,2018-03-05 12:50:46.000,Idle,0.0
1122,Warmup,2018-03-05 12:50:46.000,2018-03-05 13:00:00.000,Warmup,0.0
1123,Idle,2018-03-05 12:50:46.000,2018-03-05 13:00:00.000,Idle,0.0
1124,Warmup,2018-03-05 13:00:00.000,2018-03-05 13:00:58.000,Warmup,0.0
1125,Idle,2018-03-05 13:00:00.000,2018-03-05 13:00:58.000,Idle,0.0
1126,Warmup,2018-03-05 13:00:58.000,2018-03-05 13:01:57.000,Warmup,0.0
1127,Idle,2018-03-05 13:00:58.000,2018-03-05 13:01:57.000,Idle,0.0
1128,Warmup,2018-03-05 13:01:57.000,2018-03-05 13:14:32.000,Warmup,0.0
1129,Idle,2018-03-05 13:01:57.000,2018-03-05 13:14:32.000,Idle,0.0
1130,Warmup,2018-03-05 13:14:32.000,2018-03-05 13:23:24.000,Warmup,0.0
1131,Idle,2018-03-05 13:14:32.000,2018-03-05 13:23:24.000,Idle,0.0
1132,Warmup,2018-03-05 13:23:24.000,2018-03-05 13:30:05.000,Warmup,0.0
1133,Idle,2018-03-05 13:23:24.000,2018-03-05 13:30:05.000,Idle,0.0
1134,Warmup,2018-03-05 13:30:05.000,2018-03-05 13:31:04.000,Warmup,0.0
1135,Idle,2018-03-05 13:30:05.000,2018-03-05 13:31:04.000,Idle,0.0
1136,Warmup,2018-03-05 13:31:04.000,2018-03-05 14:03:26.000,Warmup,0.0
1137,Idle,2018-03-05 13:31:04.000,2018-03-05 14:03:26.000,Idle,0.0
1138,Warmup,2018-03-05 14:03:26.000,2018-03-05 14:04:25.000,Warmup,0.0
1139,Idle,2018-03-05 14:03:26.000,2018-03-05 14:04:25.000,Idle,0.0
1140,Warmup,2018-03-05 14:04:25.000,2018-03-05 14:44:43.000,Warmup,0.0
1141,Idle,2018-03-05 14:04:25.000,2018-03-05 14:44:43.000,Idle,0.0
1142,Warmup,2018-03-05 14:44:43.000,2018-03-05 14:45:41.000,Warmup,0.0
1143,Idle,2018-03-05 14:44:43.000,2018-03-05 14:45:41.000,Idle,0.0
1144,Warmup,2018-03-05 14:45:41.000,2018-03-05 14:54:52.000,Warmup,0.0
1145,Idle,2018-03-05 14:45:41.000,2018-03-05 14:54:52.000,Idle,0.0
1146,Warmup,2018-03-05 14:54:52.000,2018-03-05 14:55:50.000,Warmup,0.0
1147,Idle,2018-03-05 14:54:52.000,2018-03-05 14:55:50.000,Idle,0.0
1148,Warmup,2018-03-05 14:55:50.000,2018-03-05 15:06:53.000,Warmup,0.0
1149,Idle,2018-03-05 14:55:50.000,2018-03-05 15:06:53.000,Idle,0.0
1150,Warmup,2018-03-05 15:06:53.000,2018-03-05 15:07:51.000,Warmup,0.0
1151,Idle,2018-03-05 15:06:53.000,2018-03-05 15:07:51.000,Idle,0.0
1152,Warmup,2018-03-05 15:07:51.000,2018-03-05 15:08:14.000,Warmup,0.0
1153,Idle,2018-03-05 15:07:51.000,2018-03-05 15:08:14.000,Idle,0.0
1154,Warmup,2018-03-05 15:08:14.000,2018-03-05 15:09:13.000,Warmup,0.0
1155,Idle,2018-03-05 15:08:14.000,2018-03-05 15:09:13.000,Idle,0.0
1156,Warmup,2018-03-05 15:09:13.000,2018-03-05 15:11:09.000,Warmup,0.0
1157,Idle,2018-03-05 15:09:13.000,2018-03-05 15:11:09.000,Idle,0.0
1158,Warmup,2018-03-05 15:11:09.000,2018-03-05 15:13:32.000,Warmup,0.0
1159,Idle,2018-03-05 15:11:09.000,2018-03-05 15:13:32.000,Idle,0.0
1160,Warmup,2018-03-05 15:13:32.000,2018-03-05 15:18:41.000,Warmup,0.0
1161,Idle,2018-03-05 15:13:32.000,2018-03-05 15:18:41.000,Idle,0.0
1162,Warmup,2018-03-05 15:18:41.000,2018-03-05 15:20:26.000,Warmup,0.0
1163,Idle,2018-03-05 15:18:41.000,2018-03-05 15:20:26.000,Idle,0.0
1164,Warmup,2018-03-05 15:20:26.000,2018-03-05 15:20:49.000,Warmup,0.0
1165,Idle,2018-03-05 15:20:26.000,2018-03-05 15:20:49.000,Idle,0.0
1166,Warmup,2018-03-05 15:20:49.000,2018-03-05 15:23:09.000,Warmup,0.0
1167,Idle,2018-03-05 15:20:49.000,2018-03-05 15:23:09.000,Idle,0.0
1168,Warmup,2018-03-05 15:23:09.000,2018-03-05 15:43:04.000,Warmup,0.0
1169,Idle,2018-03-05 15:23:09.000,2018-03-05 15:43:04.000,Idle,0.0
1170,Warmup,2018-03-05 15:43:04.000,2018-03-05 15:44:03.000,Warmup,0.0
1171,Idle,2018-03-05 15:43:04.000,2018-03-05 15:44:03.000,Idle,0.0
1172,Warmup,2018-03-05 15:44:03.000,2018-03-05 15:44:27.000,Warmup,0.0
1173,Idle,2018-03-05 15:44:03.000,2018-03-05 15:44:27.000,Idle,0.0
1174,Warmup,2018-03-05 15:44:27.000,2018-03-05 15:48:56.000,Warmup,0.0
1175,Idle,2018-03-05 15:44:27.000,2018-03-05 15:48:56.000,Idle,0.0
1176,Warmup,2018-03-05 15:48:56.000,2018-03-05 15:52:15.000,Warmup,0.0
1177,Idle,2018-03-05 15:48:56.000,2018-03-05 15:52:15.000,Idle,0.0
1178,Warmup,2018-03-05 15:52:15.000,2018-03-05 15:56:44.000,Warmup,0.0
1179,Idle,2018-03-05 15:52:15.000,2018-03-05 15:56:44.000,Idle,0.0
1180,Warmup,2018-03-05 15:56:44.000,2018-03-05 16:03:35.000,Warmup,0.0
1181,Idle,2018-03-05 15:56:44.000,2018-03-05 16:03:35.000,Idle,0.0
1182,Warmup,2018-03-05 16:03:35.000,2018-03-05 16:10:15.000,Warmup,0.0
1183,Idle,2018-03-05 16:03:35.000,2018-03-05 16:10:15.000,Idle,0.0
1184,Warmup,2018-03-05 16:10:15.000,2018-03-05 16:11:37.000,Warmup,0.0
1185,Idle,2018-03-05 16:10:15.000,2018-03-05 16:11:37.000,Idle,0.0
1186,Warmup,2018-03-05 16:11:37.000,2018-03-05 16:15:31.000,Warmup,0.0
1187,Idle,2018-03-05 16:11:37.000,2018-03-05 16:15:31.000,Idle,0.0
1188,Warmup,2018-03-05 16:15:31.000,2018-03-05 16:16:30.000,Warmup,0.0
1189,Idle,2018-03-05 16:15:31.000,2018-03-05 16:16:30.000,Idle,0.0
1190,Warmup,2018-03-05 16:16:30.000,2018-03-05 16:18:15.000,Warmup,0.0
1191,Idle,2018-03-05 16:16:30.000,2018-03-05 16:18:15.000,Idle,0.0
1192,Warmup,2018-03-05 16:18:15.000,2018-03-05 16:22:21.000,Warmup,0.0
1193,Idle,2018-03-05 16:18:15.000,2018-03-05 16:22:21.000,Idle,0.0
1194,Warmup,2018-03-05 16:22:21.000,2018-03-05 16:37:31.000,Warmup,0.0
1195,Idle,2018-03-05 16:22:21.000,2018-03-05 16:37:31.000,Idle,0.0
1196,Warmup,2018-03-05 16:37:31.000,2018-03-05 16:39:28.000,Warmup,0.0
1197,Idle,2018-03-05 16:37:31.000,2018-03-05 16:39:28.000,Idle,0.0
1198,Warmup,2018-03-05 16:39:28.000,2018-03-05 16:41:26.000,Warmup,0.0
1199,Idle,2018-03-05 16:39:28.000,2018-03-05 16:41:26.000,Idle,0.0
1200,Warmup,2018-03-05 16:41:26.000,2018-03-05 16:53:53.000,Warmup,0.0
1201,Idle,2018-03-05 16:41:26.000,2018-03-05 16:53:53.000,Idle,0.0
1202,Warmup,2018-03-05 16:53:53.000,2018-03-05 17:16:12.000,Warmup,0.0
1203,Idle,2018-03-05 16:53:53.000,2018-03-05 17:16:12.000,Idle,0.0
1204,Warmup,2018-03-05 17:16:12.000,2018-03-05 17:16:36.000,Warmup,0.0
1205,Idle,2018-03-05 17:16:12.000,2018-03-05 17:16:36.000,Idle,0.0
1206,Warmup,2018-03-05 17:16:36.000,2018-03-05 17:21:44.000,Warmup,0.0
1207,Idle,2018-03-05 17:16:36.000,2018-03-05 17:21:44.000,Idle,0.0
1208,Warmup,2018-03-05 17:21:44.000,2018-03-05 17:46:40.000,Warmup,0.0
1209,Idle,2018-03-05 17:21:44.000,2018-03-05 17:46:40.000,Idle,0.0
1210,Warmup,2018-03-05 17:46:40.000,2018-03-05 18:12:26.000,Warmup,0.0
1211,Idle,2018-03-05 17:46:40.000,2018-03-05 18:12:26.000,Idle,0.0
1212,Warmup,2018-03-05 18:12:26.000,2018-03-05 18:19:49.000,Warmup,0.0
1213,Idle,2018-03-05 18:12:26.000,2018-03-05 18:19:49.000,Idle,0.0
1214,REF015,2018-03-05 18:19:49.000,2018-03-05 18:34:38.000,PP007,0.0
1215,REF007,2018-03-05 18:19:49.000,2018-03-05 18:34:38.000,PP007,0.0
1216,REF015,2018-03-05 18:34:38.000,2018-03-05 19:06:14.000,PP013,0.0
1217,REF007,2018-03-05 18:34:38.000,2018-03-05 19:06:14.000,PP013,0.0
1218,REF015,2018-03-05 19:06:14.000,2018-03-05 19:07:13.000,PR000,1.0
1219,REF007,2018-03-05 19:06:14.000,2018-03-05 19:07:13.000,PR000,1.0
1220,REF015,2018-03-05 19:07:13.000,2018-03-05 19:14:13.000,PN020,0.0
1221,REF007,2018-03-05 19:07:13.000,2018-03-05 19:14:13.000,PN020,0.0
1222,REF015,2018-03-05 19:14:13.000,2018-03-05 19:17:27.000,PR000,10.0
1223,REF007,2018-03-05 19:14:13.000,2018-03-05 19:17:27.000,PR000,10.0
1224,REF015,2018-03-05 19:17:27.000,2018-03-05 19:18:07.000,FT001,0.0
1225,REF007,2018-03-05 19:17:27.000,2018-03-05 19:18:07.000,FT001,0.0
1226,REF015,2018-03-05 19:18:07.000,2018-03-05 19:18:58.000,PR000,1.0
1227,REF007,2018-03-05 19:18:07.000,2018-03-05 19:18:58.000,PR000,1.0
1228,REF015,2018-03-05 19:18:58.000,2018-03-05 19:19:33.000,FT001,0.0
1229,REF007,2018-03-05 19:18:58.000,2018-03-05 19:19:33.000,FT001,0.0
1230,REF015,2018-03-05 19:19:33.000,2018-03-05 19:25:01.000,PR000,21.0
1231,REF007,2018-03-05 19:19:33.000,2018-03-05 19:25:01.000,PR000,21.0
1232,REF015,2018-03-05 19:25:01.000,2018-03-05 19:25:37.000,FT001,0.0
1233,REF007,2018-03-05 19:25:01.000,2018-03-05 19:25:37.000,FT001,0.0
1234,REF015,2018-03-05 19:25:37.000,2018-03-05 19:27:33.000,PR000,4.0
1235,REF007,2018-03-05 19:25:37.000,2018-03-05 19:27:33.000,PR000,4.0
1236,REF015,2018-03-05 19:27:33.000,2018-03-05 19:36:47.000,PN020,0.0
1237,REF007,2018-03-05 19:27:33.000,2018-03-05 19:36:47.000,PN020,0.0
1238,REF015,2018-03-05 19:36:47.000,2018-03-05 19:40:18.000,PR000,15.0
1239,REF007,2018-03-05 19:36:47.000,2018-03-05 19:40:18.000,PR000,15.0
1240,REF015,2018-03-05 19:40:18.000,2018-03-05 19:41:05.000,FT001,0.0
1241,REF007,2018-03-05 19:40:18.000,2018-03-05 19:41:05.000,FT001,0.0
1242,REF015,2018-03-05 19:41:05.000,2018-03-05 20:05:22.000,PR000,103.0
1243,REF007,2018-03-05 19:41:05.000,2018-03-05 20:05:22.000,PR000,103.0
1244,REF015,2018-03-05 20:05:22.000,2018-03-05 20:09:19.000,PN020,0.0
1245,REF007,2018-03-05 20:05:22.000,2018-03-05 20:09:19.000,PN020,0.0
1246,REF015,2018-03-05 20:09:19.000,2018-03-05 20:28:48.000,PR000,88.0
1247,REF007,2018-03-05 20:09:19.000,2018-03-05 20:28:48.000,PR000,88.0
1248,REF015,2018-03-05 20:28:48.000,2018-03-05 20:30:02.000,PN020,0.0
1249,REF007,2018-03-05 20:28:48.000,2018-03-05 20:30:02.000,PN020,0.0
1250,REF015,2018-03-05 20:30:02.000,2018-03-05 20:50:08.000,PR000,110.0
1251,REF007,2018-03-05 20:30:02.000,2018-03-05 20:50:08.000,PR000,110.0
1252,REF015,2018-03-05 20:50:08.000,2018-03-05 20:54:06.000,PR000,17.0
1253,REF007,2018-03-05 20:50:08.000,2018-03-05 20:54:06.000,PR000,17.0
1254,REF015,2018-03-05 20:54:06.000,2018-03-05 20:54:32.000,PN029,0.0
1255,REF007,2018-03-05 20:54:06.000,2018-03-05 20:54:32.000,PN029,0.0
1256,REF015,2018-03-05 20:54:32.000,2018-03-05 20:55:01.000,PN029,0.0
1257,REF007,2018-03-05 20:54:32.000,2018-03-05 20:55:01.000,PN029,0.0
1258,REF015,2018-03-05 20:55:01.000,2018-03-05 20:55:40.000,PN029,0.0
1259,REF007,2018-03-05 20:55:01.000,2018-03-05 20:55:40.000,PN029,0.0
1260,REF015,2018-03-05 20:55:40.000,2018-03-05 20:59:07.000,PR000,17.0
1261,REF007,2018-03-05 20:55:40.000,2018-03-05 20:59:07.000,PR000,17.0
1262,REF015,2018-03-05 20:59:07.000,2018-03-05 21:00:00.000,PR000,2.0
1263,REF007,2018-03-05 20:59:07.000,2018-03-05 21:00:00.000,PR000,2.0
1264,REF015,2018-03-05 21:00:00.000,2018-03-05 21:17:43.000,PR000,81.0
1265,REF007,2018-03-05 21:00:00.000,2018-03-05 21:17:43.000,PR000,81.0
1266,REF015,2018-03-05 21:17:43.000,2018-03-05 21:19:05.000,PN020,0.0
1267,REF007,2018-03-05 21:17:43.000,2018-03-05 21:19:05.000,PN020,0.0
1268,REF015,2018-03-05 21:19:05.000,2018-03-05 21:22:57.000,PR000,23.0
1269,REF007,2018-03-05 21:19:05.000,2018-03-05 21:22:57.000,PR000,23.0
1270,REF015,2018-03-05 21:22:57.000,2018-03-05 21:42:41.000,PR000,106.0
1271,REF007,2018-03-05 21:22:57.000,2018-03-05 21:42:41.000,PR000,106.0
1272,REF015,2018-03-05 21:42:41.000,2018-03-05 21:44:16.000,FT001,0.0
1273,REF007,2018-03-05 21:42:41.000,2018-03-05 21:44:16.000,FT001,0.0
1274,REF015,2018-03-05 21:44:16.000,2018-03-05 21:50:57.000,PR000,28.0
1275,REF007,2018-03-05 21:44:16.000,2018-03-05 21:50:57.000,PR000,28.0
1276,REF015,2018-03-05 21:50:57.000,2018-03-05 21:51:33.000,FT001,0.0
1277,REF007,2018-03-05 21:50:57.000,2018-03-05 21:51:33.000,FT001,0.0
